ID,Date,Timestamp,Elog ID,Meter ID,Parameter ID,Elog Name,Meter Name,Parameter,Value,Unit,From
3400897,"03/02/2023, 1:30:00 pm",1675402200,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,204,kW,METER
3400898,"03/02/2023, 2:00:00 pm",1675404000,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,216,kW,METER
3400899,"03/02/2023, 2:30:00 pm",1675405800,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,240,kW,METER
3400900,"03/02/2023, 3:00:00 pm",1675407600,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,220,kW,METER
3400901,"03/02/2023, 3:30:00 pm",1675409400,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,228,kW,METER
3400902,"03/02/2023, 4:00:00 pm",1675411200,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,204,kW,METER
3400903,"03/02/2023, 4:30:00 pm",1675413000,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,176,kW,METER
3400904,"03/02/2023, 5:00:00 pm",1675414800,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,176,kW,METER
3400905,"03/02/2023, 5:30:00 pm",1675416600,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,152,kW,METER
3400906,"03/02/2023, 6:00:00 pm",1675418400,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,148,kW,METER
3400907,"03/02/2023, 6:30:00 pm",1675420200,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,140,kW,METER
3400908,"03/02/2023, 7:00:00 pm",1675422000,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,152,kW,METER
3400909,"03/02/2023, 7:30:00 pm",1675423800,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,168,kW,METER
3400910,"03/02/2023, 8:00:00 pm",1675425600,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,172,kW,METER
3400911,"03/02/2023, 8:30:00 pm",1675427400,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,160,kW,METER
3400912,"03/02/2023, 9:00:00 pm",1675429200,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,128,kW,METER
3400913,"03/02/2023, 9:30:00 pm",1675431000,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,132,kW,METER
3400914,"03/02/2023, 10:00:00 pm",1675432800,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,128,kW,METER
3400915,"03/02/2023, 10:30:00 pm",1675434600,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,108,kW,METER
3400916,"03/02/2023, 11:00:00 pm",1675436400,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,108,kW,METER
3400917,"03/02/2023, 11:30:00 pm",1675438200,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,104,kW,METER
3400918,"04/02/2023, 12:00:00 am",1675440000,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,104,kW,METER
3400919,"04/02/2023, 12:30:00 am",1675441800,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,96,kW,METER
3400920,"04/02/2023, 1:00:00 am",1675443600,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,100,kW,METER
3400921,"04/02/2023, 1:30:00 am",1675445400,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,84,kW,METER
3400922,"04/02/2023, 2:00:00 am",1675447200,4,94,1,ELOG_MYCES_001,MYCESMETER_SSBGN,activepower,68,kW,METER
